id,product_id,brand,price,color,purchased,days_on_market
22102,426,huawei,274.09,white,1,3
76492,474,samsung,130.99,gold,0,30
213681,555,xiaomi,87.12,blue,0,30
198800,260,apple,741.06,gold,0,30
209519,424,xiaomi,135.01,silver,1,4
94436,261,apple,801.82,white,1,9
140106,352,huawei,164.98,black,1,28
39340,11,apple,537.72,blue,0,30
63359,369,samsung,591.73,white,1,26
83604,420,samsung,250.82,silver,1,14
210352,531,oppo,179.26,white,1,15
149189,420,samsung,250.69,white,1,15
20408,412,samsung,195.3,black,1,25
71353,528,xiaomi,347.17,gold,0,30
107163,426,huawei,272.21,white,1,6
61822,27,apple,360.08,white,1,0
212979,638,apple,1671.83,white,1,15
5698,269,apple,746.22,blue,0,30
111132,503,huawei,109.8,blue,0,30
204484,230,samsung,89.84,silver,0,30
78534,617,apple,1415.48,blue,0,30
157155,14,apple,636.8,gold,0,30
155725,27,apple,358.57,silver,1,18
40945,260,apple,732.09,black,0,30
785,477,samsung,173.7,blue,0,30
40714,653,apple,2004.17,white,1,30
5214,617,apple,1407.9,blue,0,30
124881,669,xiaomi,213.38,gold,1,27
106299,482,samsung,283.23,silver,1,22
211393,253,apple,1322.81,white,0,30
87599,501,huawei,111.71,silver,1,1
63204,248,apple,1093.85,silver,1,22
187758,626,apple,1003.85,silver,1,12
191093,476,samsung,132.56,silver,1,3
21216,627,apple,1088.57,blue,0,30
36935,408,xiaomi,185.82,blue,0,30
109268,633,apple,1027.05,black,1,4
22924,408,xiaomi,190.97,blue,0,30
199849,407,xiaomi,218.26,black,0,30
20917,635,apple,1583.52,blue,0,30
213725,482,samsung,285.4,silver,1,11
2079,632,apple,1007.97,silver,1,13
122984,654,apple,1558.6,gold,0,30
55728,670,xiaomi,225.18,gold,0,30
321,369,samsung,635.8,gold,0,30
57015,20,apple,459.21,silver,0,30
188374,431,xiaomi,473.27,gold,0,30
153182,438,xiaomi,150.84,blue,0,30
170272,212,xiaomi,95.21,silver,0,30
160335,670,xiaomi,224.28,white,1,19
184475,535,oppo,231.64,black,1,17
57528,420,samsung,244.99,white,1,25
173317,420,samsung,246.78,blue,0,30
136050,485,samsung,378.53,black,1,12
187911,270,apple,817.63,white,1,9
166347,565,huawei,91.61,black,0,30
191072,474,samsung,131.53,blue,0,30
34761,412,samsung,195.52,blue,0,30
119918,474,samsung,130.48,black,0,30
58497,260,apple,741.13,blue,1,6
59167,393,huawei,126.66,blue,0,30
15265,424,xiaomi,135.01,silver,1,16
28252,459,samsung,229.99,gold,0,30
96449,669,xiaomi,213.33,silver,1,28
4457,20,apple,458.96,gold,0,30
215615,257,apple,755.33,white,0,30
50219,474,samsung,131.51,blue,1,23
78019,644,apple,1615.46,white,1,26
146322,393,huawei,127.33,black,0,30
133712,623,apple,1003.85,blue,0,30
197741,456,samsung,170.14,silver,1,25
190125,20,apple,459.21,silver,1,28
470,62,apple,704.78,gold,0,30
119005,426,huawei,271.77,silver,1,12
16878,420,samsung,247.62,white,1,20
183838,632,apple,1003.86,white,1,16
120382,612,samsung,141.32,black,0,30
159131,420,samsung,249.86,silver,1,18
91503,632,apple,1000.8,white,1,29
72043,629,apple,1015.46,silver,1,7
57367,474,samsung,130.49,white,1,9
104741,617,apple,1415.48,silver,1,7
31607,474,samsung,131.02,silver,1,6
142164,626,apple,1003.6,gold,1,16
170543,474,samsung,131.76,gold,0,30
202160,260,apple,746.22,white,1,17
97987,493,samsung,224.54,gold,0,30
194035,617,apple,1404.08,silver,1,21
81352,22,apple,463.05,blue,0,30
171015,474,samsung,131.76,black,1,5
208020,563,samsung,551.1,gold,0,30
187076,474,samsung,131.02,black,1,7
155459,485,samsung,370.46,black,1,20
162239,395,huawei,127.39,blue,0,30
48451,66,apple,931.5,white,1,19
182867,477,samsung,174.05,silver,1,5
139976,426,huawei,272.47,black,0,30
25318,670,xiaomi,222.08,black,0,30
32765,501,huawei,111.7,white,1,2
50230,406,xiaomi,196.13,blue,0,30
65713,126564,samsung,1544.42,black,0,30
82737,281,huawei,249.66,gold,0,30
204002,459,samsung,224.07,gold,1,23
56338,474,samsung,131.02,gold,1,21
16154,623,apple,1003.63,silver,1,24
127613,456,samsung,170.14,silver,1,25
66884,260,apple,730.26,blue,0,30
119249,408,xiaomi,185.67,silver,1,2
121996,261,apple,776.91,silver,1,26
132548,528,xiaomi,348.12,gold,1,3
13415,459,samsung,230.59,black,0,30
35869,670,xiaomi,227.6,black,1,15
24241,625,apple,1181.5,blue,0,30
58602,461,oppo,179.28,silver,1,3
189343,420,samsung,250.69,blue,0,30
46969,612,samsung,140.65,gold,0,30
36840,670,xiaomi,223.64,blue,0,30
211203,617,apple,1428.31,gold,0,30
142096,408,xiaomi,190.22,silver,1,20
15602,56,apple,585.61,black,1,2
171086,484,samsung,284.63,gold,0,30
25214,456,samsung,170.92,silver,1,9
27090,501,huawei,111.7,gold,0,30
128306,462,oppo,179.84,white,1,15
144236,412,samsung,196.92,white,1,9
46684,557,xiaomi,96.22,blue,0,30
151431,477,samsung,173.7,silver,1,13
197951,420,samsung,250.93,gold,1,9
199763,252,apple,1174.78,silver,1,29
145553,626,apple,992.05,blue,0,30
214168,483,samsung,285.33,silver,1,14
201915,638,apple,1619.09,white,0,30
122262,623,apple,1003.63,silver,1,23
128284,474,samsung,131.66,white,0,30
37280,474,samsung,131.53,gold,0,30
16113,11,apple,531.29,blue,0,30
9940,670,xiaomi,215.39,black,0,30
81692,420,samsung,247.76,gold,0,30
139907,612,samsung,141.32,white,1,22
204439,474,samsung,130.99,white,1,30
96656,482,samsung,289.51,gold,0,30
39498,474,samsung,131.64,black,0,30
107103,269,apple,746.22,gold,1,14
190217,623,apple,1003.63,black,1,18
2695,482,samsung,287.73,black,0,30
104302,67,apple,965.02,gold,0,30
95565,15922,gionee,74.65,blue,0,30
153281,258,apple,802.23,gold,0,30
155294,626,apple,1001.31,black,0,30
164767,531,oppo,154.19,gold,0,30
112246,456,samsung,172.14,white,1,16
204841,260,apple,732.91,white,0,30
83826,626,apple,959.87,black,0,30
64171,456,samsung,172.23,silver,1,29
26574,627,apple,1067.93,blue,0,30
149023,11,apple,531.26,white,1,29
137955,474,samsung,131.53,blue,0,30
159135,456,samsung,174.33,white,1,2
178671,477,samsung,173.7,silver,1,13
159352,679,samsung,212.05,silver,1,28
60334,456,samsung,172.14,silver,1,16
78940,406,xiaomi,190.22,white,1,20
103312,640,apple,1413.16,white,1,2
147265,406,xiaomi,196.86,gold,0,30
87235,612,samsung,143.74,blue,0,30
145182,482,samsung,289.51,black,1,6
68261,456,samsung,170.14,blue,0,30
132424,420,samsung,245.28,blue,0,30
128141,474,samsung,131.51,blue,0,30
178262,458,samsung,223.69,white,1,7
137749,419,samsung,250.93,white,1,9
22773,230,samsung,89.84,black,0,30
84630,62,apple,691.88,white,1,28
81688,630,apple,1055.68,silver,1,29
107655,269,apple,713.56,white,1,25
127743,60,apple,696.54,white,0,30
17799,474,samsung,131.51,black,1,23
124021,412,samsung,195.08,blue,0,30
159805,11,apple,537.72,blue,0,30
123875,617,apple,1402.84,white,1,21
148982,646,apple,1725.03,white,1,22
105242,298,xiaomi,164.17,blue,0,30
207614,627,apple,1088.57,black,0,30
125207,623,apple,1003.85,silver,1,13
104112,56,apple,579.6,silver,1,29
90160,551,huawei,95.14,gold,1,23
155228,474,samsung,129.99,silver,1,22
81060,655,apple,1698.87,blue,0,30
50706,141155,xiaomi,256.12,black,1,16
66705,638,apple,1671.81,silver,1,19
122148,482,samsung,287.63,blue,0,30
18731,269,apple,743.62,gold,0,30
195806,487,samsung,388.08,silver,1,7
21151,257,apple,764.34,silver,1,12
146612,420,samsung,250.64,silver,1,16
208012,626,apple,967.77,gold,0,30
107019,55,apple,610.03,white,1,17
33865,476,samsung,132.56,white,1,3
181589,408,xiaomi,194.34,blue,0,30
6500,456,samsung,173.93,silver,1,5
15040,11,apple,533.22,silver,1,21
53603,618,apple,1521.27,silver,0,30
172958,420,samsung,246.65,white,1,22
191764,459,samsung,229.99,blue,0,30
60469,260,apple,746.09,blue,0,30
187801,482,samsung,285.4,gold,0,30
145980,412,samsung,195.27,silver,1,26
18870,260,apple,766.76,silver,0,30
9044,420,samsung,250.82,black,1,14
44242,617,apple,1415.48,black,0,30
53824,627,apple,1052.79,silver,1,6
191455,617,apple,1428.31,blue,0,30
143723,630,apple,1027.05,black,0,30
125858,477,samsung,170.6,silver,0,30
191690,456,samsung,170.89,white,1,19
51711,482,samsung,285.4,blue,1,12
98553,11,apple,534.04,gold,0,30
193901,618,apple,1541.84,gold,0,30
139993,372,samsung,727.35,black,0,30
193743,412,samsung,195.47,gold,0,30
4174,433,xiaomi,221.87,gold,0,30
99638,594,samsung,1152.08,gold,0,30
69698,482,samsung,286.22,gold,0,30
68929,260,apple,730.26,gold,0,30
73096,459,samsung,229.99,gold,0,30
3216,387,huawei,153.15,silver,1,24
189005,626,apple,1003.85,blue,0,30
185415,627,apple,1030.83,silver,1,27
202517,626,apple,992.05,black,0,30
86505,618,apple,1537.86,gold,0,30
43536,670,xiaomi,224.14,black,0,30
127577,257,apple,763.21,blue,1,17
91947,420,samsung,249.86,silver,1,17
33416,646,apple,1725.03,white,1,22
212704,369,samsung,635.8,blue,0,30
76379,231,samsung,88.29,gold,0,30
164580,420,samsung,250.86,silver,1,11
22815,476,samsung,131.66,black,0,30
149559,474,samsung,130.48,white,1,11
53066,20,apple,460.62,white,1,8
155067,11,apple,531.67,white,1,23
15027,421,samsung,250.84,white,1,12
54003,125,huawei,485.54,black,1,15
147348,474,samsung,130.99,white,1,27
170489,420,samsung,252.83,gold,0,30
21244,351,huawei,169.83,white,1,5
124967,20,apple,462.38,white,1,3
37623,67,apple,952.15,white,1,13
88739,270,apple,812.09,white,1,15
92286,420,samsung,251.49,white,1,5
102275,11,apple,514.76,white,1,0
178333,258,apple,804.37,blue,0,30
76193,123690,samsung,229.0,silver,1,12
131283,643,apple,1398.49,white,0,30
93286,491,oppo,154.16,black,1,20
177428,239,apple,1002.86,white,1,22
122779,60,apple,701.36,white,1,15
137491,482,samsung,283.36,black,0,30
212194,27,apple,358.57,black,0,30
102558,483,samsung,277.04,white,1,27
126752,19,apple,488.56,blue,0,30
64522,393,huawei,127.08,gold,0,30
144396,458,samsung,225.19,black,0,30
206080,474,samsung,131.51,white,1,23
215801,428,huawei,271.46,black,0,30
17034,474,samsung,132.05,gold,0,30
137823,248,apple,1093.93,black,0,30
22216,626,apple,967.77,blue,1,28
124151,424,xiaomi,135.01,gold,0,30
15460,485,samsung,380.7,blue,0,30
185208,553,huawei,252.2,white,1,15
167025,670,xiaomi,230.89,black,0,30
11470,553,huawei,231.36,silver,1,26
174618,485,samsung,375.07,silver,1,17
143608,458,samsung,230.89,blue,0,30
30862,474,samsung,131.92,silver,1,4
122022,482,samsung,278.85,white,1,27
184396,482,samsung,287.57,black,0,30
212004,456,samsung,172.23,black,0,30
186535,20,apple,459.44,silver,1,21
83724,248,apple,1085.97,silver,1,13
203104,474,samsung,130.99,white,0,30
172593,26,apple,360.11,white,1,17
20234,626,apple,975.56,white,1,3
194030,477,samsung,170.91,blue,0,30
37368,626,apple,975.56,blue,0,30
30165,583,xiaomi,182.82,black,0,30
38834,553,huawei,252.52,black,0,30
9137,583,xiaomi,201.03,blue,0,30
78038,269,apple,714.75,white,1,27
122342,269,apple,729.32,gold,1,3
201520,474,samsung,131.64,blue,0,30
40984,617,apple,1409.79,blue,0,30
8382,352,huawei,169.26,black,0,30
214241,392,haier,77.2,white,0,30
127794,433,xiaomi,244.28,gold,0,30
110947,555,xiaomi,86.2,blue,0,30
3937,420,samsung,247.72,silver,1,20
206571,419,samsung,250.7,silver,1,14
21049,27,apple,358.57,silver,1,18
13192,350,meizu,128.45,blue,0,30
151877,260,apple,730.24,blue,0,30
111930,420,samsung,250.12,silver,1,17
202138,20,apple,458.29,silver,1,24
25597,612,samsung,142.07,blue,0,30
53759,485,samsung,369.2,blue,0,30
3014,420,samsung,246.96,white,1,21
6354,412,samsung,195.47,blue,0,30
184514,459,samsung,224.25,black,0,30
148460,531,oppo,179.26,white,1,9
44222,612,samsung,143.24,blue,1,17
201984,406,xiaomi,189.97,white,1,23
114083,456,samsung,170.79,black,0,30
74755,428,huawei,256.91,blue,0,30
66536,67,apple,940.82,gold,0,30
60199,239,apple,1005.3,black,1,13
92170,459,samsung,224.61,white,1,20
20176,420,samsung,250.66,blue,0,30
145848,239,apple,1005.11,silver,1,15
164878,456,samsung,170.79,silver,1,24
210621,239,apple,1005.11,silver,1,15
94814,474,samsung,130.76,white,1,0
49576,474,samsung,130.99,gold,0,30
53998,345,huawei,488.79,blue,0,30
216486,476,samsung,131.53,silver,1,26
15914,474,samsung,130.99,white,1,26
133428,654,apple,1551.87,blue,0,30
66856,11,apple,584.31,white,1,13
378,412,samsung,196.88,silver,1,10
80247,260,apple,745.94,black,0,30
59841,377,samsung,857.13,black,1,10
180046,406,xiaomi,189.97,blue,1,21
207672,484,samsung,287.76,blue,1,14
153300,474,samsung,132.05,gold,0,30
183678,420,samsung,251.59,white,1,4
73261,422,xiaomi,186.57,black,0,30
128154,413,samsung,197.43,silver,1,3
125453,643,apple,1412.88,silver,1,11
163738,126564,samsung,1544.42,gold,0,30
85584,474,samsung,131.53,white,1,17
214108,428,huawei,270.43,black,0,30
103749,433,xiaomi,217.51,silver,1,8
38766,474,samsung,130.76,silver,1,5
172099,147521,oppo,308.61,silver,1,23
35361,351,huawei,169.84,silver,1,5
47216,626,apple,1015.46,silver,1,8
153937,474,samsung,131.53,white,1,19
101365,482,samsung,285.44,blue,1,10
152757,474,samsung,131.53,silver,1,22
45201,406,xiaomi,187.89,white,1,13
63620,420,samsung,250.82,gold,1,13
57668,459,samsung,230.49,black,0,30
115528,646,apple,1747.79,silver,1,8
192398,351,huawei,165.51,silver,1,24
177064,406,xiaomi,196.36,white,0,30
204717,419,samsung,252.76,silver,1,4
6733,612,samsung,154.36,gold,1,0
60001,20,apple,462.82,black,0,30
91798,623,apple,1003.63,gold,0,30
47690,646,apple,1734.2,white,1,20
142450,114557,vivo,193.03,white,1,20
106343,27,apple,358.44,blue,0,30
47694,618,apple,1536.79,blue,0,30
51622,261,apple,814.64,white,1,11
32925,214,xiaomi,146.31,black,1,8
190546,493,samsung,229.66,silver,1,18
68779,477,samsung,170.14,silver,0,30
110460,408,xiaomi,185.69,gold,0,30
133711,119980,honor,218.77,silver,0,30
207739,351,huawei,169.76,blue,1,7
193280,351,huawei,166.41,black,0,30
200062,593,samsung,1009.29,silver,1,11
104636,626,apple,1003.6,white,1,16
148353,433,xiaomi,217.51,white,1,8
215385,408,xiaomi,185.8,gold,1,3
40694,123689,samsung,194.07,white,1,28
186120,618,apple,1486.6,black,0,30
123785,617,apple,1424.93,white,1,15
85308,260,apple,725.38,silver,1,25
213559,406,xiaomi,196.13,white,1,4
144881,485,samsung,378.53,silver,1,13
121493,426,huawei,255.2,silver,1,29
63143,428,huawei,256.55,silver,1,28
189972,474,samsung,131.51,silver,1,22
153375,20,apple,459.21,gold,0,30
46959,482,samsung,286.63,gold,0,30
77182,260,apple,745.94,white,1,20
93482,420,samsung,244.99,gold,0,30
68101,502,huawei,106.8,white,0,30
77398,410,huawei,130.48,gold,1,12
214042,461,oppo,141.28,white,1,26
69453,424,xiaomi,131.77,silver,1,9
76056,45090,samsung,900.64,black,0,30
200121,56,apple,581.16,black,0,30
25541,67,apple,940.82,gold,0,30
2560,119981,xiaomi,113.39,gold,0,30
81139,476,samsung,131.63,blue,1,13
410,412,samsung,197.17,white,1,3
139569,635,apple,1634.51,gold,0,30
123840,420,samsung,250.82,silver,1,12
89679,671,xiaomi,212.28,white,1,30
199272,433,xiaomi,216.98,silver,1,10
101471,456,samsung,172.06,gold,0,30
112757,482,samsung,287.65,blue,0,30
8621,352,huawei,171.66,white,1,3
103273,456,samsung,172.14,white,1,17
77083,408,xiaomi,189.97,gold,0,30
24569,622,apple,1086.26,silver,0,30
59828,456,samsung,170.79,gold,0,30
189049,675,xiaomi,316.09,silver,1,14
101756,20,apple,464.08,white,1,0
121804,372,samsung,728.33,gold,0,30
15413,412,samsung,197.42,black,1,7
196808,420,samsung,250.97,silver,1,7
76184,459,samsung,223.76,black,0,30
166412,474,samsung,130.48,silver,1,10
1966,269,apple,731.47,blue,0,30
2216,260,apple,732.09,white,0,30
82403,421,samsung,250.84,black,0,30
36766,474,samsung,131.79,silver,1,4
219619,69,apple,1067.98,black,0,30
79909,476,samsung,131.64,white,1,9
149209,420,samsung,254.19,gold,0,30
16339,629,apple,975.57,blue,0,30
49607,618,apple,1541.84,silver,1,12
113225,484,samsung,288.01,black,1,13
58721,406,xiaomi,187.89,gold,0,30
48625,626,apple,998.44,silver,1,21
132947,485,samsung,376.07,white,1,15
172837,60,apple,720.46,gold,0,30
187434,475,samsung,130.71,blue,0,30
9404,484,samsung,280.87,blue,0,30
105670,457,samsung,170.92,silver,1,7
170924,260,apple,746.22,black,0,30
123181,482,samsung,287.67,silver,1,14
63857,56,apple,586.55,black,1,1
198403,60,apple,696.15,blue,0,30
179161,456,samsung,174.75,black,1,0
170844,20,apple,458.42,silver,1,22
38408,477,samsung,170.15,white,0,30
123897,238,apple,1001.18,gold,0,30
152802,406,xiaomi,196.6,silver,1,3
172688,646,apple,1725.03,white,1,23
117776,671,xiaomi,224.22,white,1,19
136644,20,apple,462.41,silver,1,3
55365,462,oppo,154.19,silver,1,20
206613,474,samsung,130.76,silver,1,0
143328,351,huawei,165.5,gold,0,30
65357,20,apple,460.05,white,1,18
157680,612,samsung,140.5,white,1,26
109964,612,samsung,140.75,white,0,30
29497,412,samsung,197.42,gold,0,30
186970,420,samsung,250.82,silver,1,14
195692,611,samsung,154.11,white,1,1
79452,553,huawei,231.36,gold,1,26
165039,617,apple,1424.21,blue,0,30
89683,456,samsung,170.92,white,1,6
115089,474,samsung,130.99,silver,1,30
187208,474,samsung,131.92,gold,0,30
193779,420,samsung,250.12,gold,0,30
126070,670,xiaomi,224.14,gold,0,30
40906,56,apple,583.63,blue,0,30
180909,474,samsung,131.64,blue,1,14
4477,426,huawei,271.77,gold,0,30
91889,260,apple,730.26,gold,1,5
125875,420,samsung,245.48,gold,1,24
114236,487,samsung,388.08,gold,0,30
51428,474,samsung,130.49,silver,1,9
151577,459,samsung,229.35,silver,1,16
120140,408,xiaomi,185.71,silver,0,30
210851,679,samsung,246.96,blue,0,30
99759,66483,samsung,771.94,white,1,23
122856,420,samsung,250.88,white,1,10
50762,555,xiaomi,86.22,black,0,30
36129,474,samsung,131.02,silver,1,7
45576,613,xiaomi,431.9,blue,0,30
39319,412,samsung,195.33,blue,0,30
99370,420,samsung,251.59,silver,0,30
199745,461,oppo,179.14,black,0,30
190763,461,oppo,179.9,silver,1,23
125494,426,huawei,271.77,white,1,14
123214,426,huawei,272.21,white,1,6
87795,241,apple,1122.5,blue,0,30
155436,485,samsung,378.53,black,0,30
169953,424,xiaomi,135.01,black,0,30
85064,230,samsung,89.84,gold,0,30
145337,573,xiaomi,203.07,gold,0,30
23950,588,samsung,1209.5,blue,0,30
47803,626,apple,975.56,silver,1,5
152442,426,huawei,255.2,white,1,29
111758,459,samsung,230.61,white,1,4
95473,419,samsung,250.71,white,1,14
5702,553,huawei,231.35,black,1,26
172711,420,samsung,250.69,silver,0,30
156563,126997,xiaomi,158.31,white,1,20
178481,406,xiaomi,196.32,white,1,3
104714,610,samsung,143.4,gold,0,30
139979,420,samsung,246.52,silver,1,23
89441,474,samsung,130.99,white,1,25
138358,351,huawei,169.25,black,0,30
198207,406,xiaomi,197.12,silver,0,30
219578,11,apple,534.09,blue,1,16
183623,351,huawei,165.17,black,0,30
213331,419,samsung,248.87,blue,0,30
46683,617,apple,1428.31,white,1,14
37507,420,samsung,252.13,silver,1,4
28177,626,apple,1003.81,white,1,15
17642,462,oppo,179.85,gold,1,11
151638,56,apple,581.16,blue,0,30
30467,482,samsung,289.48,blue,0,30
216249,670,xiaomi,214.79,white,1,27
121022,562,samsung,553.3,white,1,13
52669,372,samsung,728.33,silver,1,16
100107,424,xiaomi,135.01,white,1,9
171709,420,samsung,250.82,white,1,13
118141,406,xiaomi,189.71,white,0,30
196935,369,samsung,606.05,blue,0,30
3635,406,xiaomi,187.89,gold,0,30
154881,671,xiaomi,215.14,gold,0,30
46439,230,samsung,88.8,silver,1,19
127462,421,samsung,249.34,blue,0,30
64125,612,samsung,143.48,gold,0,30
18103,632,apple,1007.97,blue,0,30
12656,515,vivo,231.64,white,1,15
63288,618,apple,1541.84,white,1,10
65227,485,samsung,380.19,gold,0,30
138966,406,xiaomi,197.3,silver,1,1
114909,11,apple,513.53,gold,0,30
32301,422,xiaomi,180.91,blue,0,30
43407,485,samsung,380.27,gold,0,30
190107,583,xiaomi,189.66,silver,0,30
153875,462,oppo,141.29,white,1,25
8828,351,huawei,169.82,blue,0,30
172891,665,prestigio,38.59,blue,0,30
217122,269,apple,733.61,white,1,4
89339,641,apple,1633.4,silver,1,19
105277,119983,oppo,256.76,silver,1,30
97326,459,samsung,230.59,white,1,6
577,421,samsung,252.85,black,1,3
127521,351,huawei,169.48,black,0,30
73409,626,apple,992.05,gold,0,30
36131,420,samsung,250.93,gold,0,30
17606,420,samsung,244.12,gold,0,30
76023,54,apple,578.31,blue,0,30
11639,558,xiaomi,90.35,blue,0,30
21339,617,apple,1415.48,black,0,30
189557,626,apple,975.56,silver,1,5
128949,56,apple,581.38,gold,0,30
205571,553,huawei,250.15,blue,0,30
19535,474,samsung,131.76,gold,0,30
53007,413,samsung,203.74,white,1,0
35322,420,samsung,246.96,white,0,30
190940,461,oppo,161.91,blue,0,30
22051,406,xiaomi,187.9,silver,1,11
143431,406,xiaomi,197.12,blue,0,30
101258,420,samsung,254.76,blue,1,0
130205,474,samsung,130.49,black,1,8
6427,626,apple,952.37,blue,0,30
27765,421,samsung,250.38,blue,0,30
183412,411,samsung,198.2,black,1,3
198590,474,samsung,131.02,silver,1,21
119790,420,samsung,247.52,white,1,20
100775,393,huawei,127.39,silver,1,2
127504,457,samsung,173.16,blue,0,30
103937,474,samsung,131.02,gold,0,30
123789,141267,oppo,463.31,blue,0,30
171521,573,xiaomi,205.48,white,1,0
3451,671,xiaomi,212.28,black,0,30
46866,27,apple,358.57,white,1,6
100628,482,samsung,283.44,blue,0,30
15593,11,apple,514.76,white,1,0
167273,611,samsung,141.83,white,1,21
12914,456,samsung,170.14,white,1,25
4864,251,apple,1057.94,blue,0,30
145141,408,xiaomi,189.97,white,1,23
34044,257,apple,764.34,silver,1,12
217677,352,huawei,169.32,blue,0,30
208011,562,samsung,603.36,silver,1,5
93474,266,apple,764.47,black,0,30
186962,421,samsung,253.13,white,1,1
188751,420,samsung,253.03,silver,1,1
158640,643,apple,1412.88,gold,0,30
195702,626,apple,962.7,black,1,29
133488,352,huawei,165.77,white,1,23
175941,351,huawei,169.48,gold,0,30
124413,486,samsung,378.4,blue,0,30
195471,420,samsung,250.97,silver,1,6
205314,406,xiaomi,187.9,gold,0,30
121654,420,samsung,243.22,silver,1,28
126413,459,samsung,229.41,silver,1,15
11435,644,apple,1634.25,white,1,15
66261,429,xiaomi,138.48,gold,0,30
113457,492,oppo,154.1,gold,0,30
52611,258,apple,804.37,gold,0,30
133060,487,samsung,388.13,black,0,30
23899,428,huawei,271.55,white,1,16
71257,420,samsung,250.93,silver,1,9
204789,477,samsung,170.14,silver,1,30
59129,474,samsung,130.48,black,0,30
116498,612,samsung,140.65,white,1,25
26060,420,samsung,254.76,black,0,30
212578,387,huawei,152.15,black,1,28
2255,421,samsung,252.8,silver,1,3
197166,456,samsung,174.34,blue,0,30
143539,474,samsung,131.53,white,1,17
124541,258,apple,802.21,gold,0,30
54809,11,apple,537.7,white,1,14
109701,617,apple,1428.31,black,0,30
133193,629,apple,1003.86,silver,1,17
37750,617,apple,1415.48,silver,1,4
38367,66482,samsung,771.94,black,1,25
109496,670,xiaomi,222.64,blue,1,21
163036,20,apple,458.54,silver,1,22
23877,141155,xiaomi,282.61,white,1,29
175001,503,huawei,109.8,silver,1,11
110331,66481,samsung,771.94,black,0,30
30872,474,samsung,131.64,silver,1,13
141624,485,samsung,366.98,silver,1,25
198326,22,apple,463.59,blue,0,30
41042,617,apple,1420.55,white,1,16
49456,476,samsung,131.02,silver,1,7
46299,487,samsung,386.65,black,1,11
150871,617,apple,1428.31,black,0,30
181723,420,samsung,250.82,gold,0,30
119075,475,samsung,130.12,white,1,9
59947,483,samsung,275.41,white,1,30
179620,406,xiaomi,196.86,white,1,15
147896,562,samsung,603.36,white,1,6
2276,474,samsung,131.79,silver,1,4
54234,372,samsung,728.44,blue,0,30
212351,456,samsung,172.23,white,1,9
212987,260,apple,746.22,silver,1,18
66621,557,xiaomi,94.92,black,0,30
8804,476,samsung,131.02,blue,1,7
106056,20,apple,459.63,black,0,30
18892,56,apple,580.4,white,1,25
96416,474,samsung,132.05,black,1,3
3454,553,huawei,246.23,black,0,30
144373,462,oppo,154.18,blue,0,30
145193,260,apple,730.26,silver,1,3
161958,249,apple,1208.22,white,1,20
127491,474,samsung,130.76,gold,0,30
6239,518,vivo,115.81,blue,0,30
49678,420,samsung,246.52,blue,0,30
176978,11,apple,513.4,blue,0,30
140849,395,huawei,126.55,blue,0,30
49834,150706,umi,463.31,blue,0,30
206580,456,samsung,170.31,white,1,24
16216,351,huawei,166.37,blue,0,30
76826,623,apple,1003.63,blue,0,30
121215,474,samsung,131.51,gold,0,30
13564,26,apple,360.34,black,0,30
64856,257,apple,735.86,silver,1,8
16344,573,xiaomi,187.64,gold,0,30
146685,14,apple,532.57,black,0,30
31343,617,apple,1412.79,silver,1,18
3419,593,samsung,1004.9,gold,0,30
144146,474,samsung,130.99,white,1,25
215673,635,apple,1646.99,black,1,15
63802,487,samsung,361.0,white,1,30
40119,474,samsung,130.99,silver,1,27
76115,476,samsung,134.41,white,1,0
13516,420,samsung,253.05,white,1,1
124428,590,vivo,295.99,gold,0,30
43311,583,xiaomi,182.45,gold,0,30
45289,231,samsung,88.81,silver,1,7
158098,412,samsung,196.8,silver,1,12
6076,406,xiaomi,187.98,white,1,11
171244,313,samsung,89.32,gold,1,0
92620,461,oppo,179.9,gold,0,30
15714,411,samsung,203.35,white,1,0
174987,421,samsung,250.78,gold,0,30
178355,411,samsung,196.83,white,1,13
24545,62,apple,704.78,white,1,2
110603,61,apple,705.01,silver,1,5
31200,475,samsung,130.71,silver,1,13
199951,569,oppo,383.51,silver,1,7
92945,408,xiaomi,189.97,white,0,30
8813,474,samsung,131.66,gold,0,30
40102,617,apple,1409.79,blue,1,19
85747,260,apple,766.76,silver,1,13
119489,419,samsung,250.97,white,1,7
177569,461,oppo,141.28,blue,0,30
98990,475,samsung,130.74,white,1,19
141351,20,apple,458.96,silver,1,25
56780,421,samsung,242.79,white,1,30
63543,486,samsung,380.61,silver,1,4
157508,583,xiaomi,189.71,blue,0,30
116687,614,xiaomi,432.96,silver,1,19
33421,231,samsung,88.51,gold,0,30
17626,56,apple,583.27,white,1,19
37814,411,samsung,195.55,gold,0,30
206482,66,apple,940.82,blue,0,30
57007,421,samsung,246.45,white,1,23
151562,20,apple,459.07,white,1,21
197634,612,samsung,140.23,white,1,28
4161,420,samsung,244.1,white,1,26
20890,474,samsung,131.64,white,1,14
18599,474,samsung,132.87,white,1,0
133384,419,samsung,250.7,black,0,30
146817,419,samsung,246.81,silver,1,21
179856,655,apple,1736.55,gold,0,30
102313,420,samsung,250.97,blue,0,30
131851,646,apple,1741.34,black,0,30
46491,406,xiaomi,187.89,white,1,12
70700,267,apple,808.23,silver,1,14
129098,406,xiaomi,196.86,white,1,16
15655,351,huawei,165.98,blue,0,30
22597,27,apple,358.57,white,1,3
